year,unitid,inst_name,state_abbr,inst_control,institution_level
"2011","150172","Calumet College of Saint Joseph","IN","Private not-for-profit","Four or more years"
"2011","150215","Christian Theological Seminary","IN","Private not-for-profit","Four or more years"
"2011","150288","Concordia Theological Seminary","IN","Private not-for-profit","Four or more years"
"2011","439613","Crossroads Bible College","IN","Private not-for-profit","Four or more years"
"2011","150400","DePauw University","IN","Private not-for-profit","Four or more years"
"2011","462123","DeVry University's Keller Graduate School of Management-Indiana","IN","Private for-profit","Four or more years"
"2011","432214","DeVry University-Indiana","IN","Private for-profit","Four or more years"
"2011","150455","Earlham College","IN","Private not-for-profit","Four or more years"
"2011","150604","Franklin College","IN","Private not-for-profit","Four or more years"
"2011","150668","Goshen College","IN","Private not-for-profit","Four or more years"
"2011","150677","Grace College and Theological Seminary","IN","Private not-for-profit","Four or more years"
"2011","150756","Hanover College","IN","Private not-for-profit","Four or more years"
"2011","151157","Harrison College-Anderson","IN","Private for-profit","Four or more years"
"2011","151193","Harrison College-Columbus","IN","Private for-profit","Four or more years"
"2011","423670","Harrison College-Evansville","IN","Private for-profit","Four or more years"
"2011","438966","Harrison College-Fort Wayne","IN","Private for-profit","Four or more years"
"2011","414850","Harrison College-Indianapolis East","IN","Private for-profit","Four or more years"
"2011","151166","Harrison College-Indianapolis","IN","Private for-profit","Four or more years"
"2011","151209","Harrison College-Muncie","IN","Private for-profit","Four or more years"
"2011","447397","Harrison College-Northwest","IN","Private for-profit","Four or more years"
"2011","151236","Harrison College-Terre Haute","IN","Private for-profit","Four or more years"
"2011","150774","Holy Cross College","IN","Private not-for-profit","Four or more years"
"2011","150941","Huntington University","IN","Private not-for-profit","Four or more years"
"2011","151290","Indiana Institute of Technology","IN","Private not-for-profit","Four or more years"
"2011","151324","Indiana State University","IN","Public","Four or more years"
"2011","151351","Indiana University-Bloomington","IN","Public","Four or more years"
"2011","151388","Indiana University-East","IN","Public","Four or more years"
"2011","151333","Indiana University-Kokomo","IN","Public","Four or more years"
"2011","151360","Indiana University-Northwest","IN","Public","Four or more years"
"2011","151102","Indiana University-Purdue University-Fort Wayne","IN","Public","Four or more years"
"2011","151111","Indiana University-Purdue University-Indianapolis","IN","Public","Four or more years"
"2011","151342","Indiana University-South Bend","IN","Public","Four or more years"
"2011","151379","Indiana University-Southeast","IN","Public","Four or more years"
"2011","151801","Indiana Wesleyan University","IN","Private not-for-profit","Four or more years"
"2011","151458","International Business College","IN","Private for-profit","Four or more years"
"2011","151485","ITT Educational Services Inc System Office","IN","Private for-profit","Four or more years"
"2011","151500","ITT Technical Institute-Fort Wayne","IN","Private for-profit","Four or more years"
"2011","151519","ITT Technical Institute-Indianapolis","IN","Private for-profit","Four or more years"
"2011","251251","ITT Technical Institute-Newburgh","IN","Private for-profit","Four or more years"
"2011","450270","ITT Technical Institute-South Bend","IN","Private for-profit","Four or more years"
"2011","459587","ITT Technical InstituteMerrillville","IN","Private for-profit","Four or more years"
"2011","151777","Manchester College","IN","Private not-for-profit","Four or more years"
"2011","151786","Marian University","IN","Private not-for-profit","Four or more years"
"2011","151810","Martin University","IN","Private not-for-profit","Four or more years"
"2011","151962","Mid-America College of Funeral Service","IN","Private not-for-profit","Four or more years"
"2011","152099","Oakland City University","IN","Private not-for-profit","Four or more years"
"2011","442897","Ottawa University-Jeffersonville","IN","Private not-for-profit","Four or more years"
"2011","152248","Purdue University-Calumet Campus","IN","Public","Four or more years"
"2011","243780","Purdue University-Main Campus","IN","Public","Four or more years"
"2011","152266","Purdue University-North Central Campus","IN","Public","Four or more years"
"2011","152318","Rose-Hulman Institute of Technology","IN","Private not-for-profit","Four or more years"
"2011","152363","Saint Josephs College","IN","Private not-for-profit","Four or more years"
"2011","152390","Saint Mary's College","IN","Private not-for-profit","Four or more years"
"2011","152381","Saint Mary-of-the-Woods College","IN","Private not-for-profit","Four or more years"
"2011","152451","Saint Meinrad Seminary and School of Theology","IN","Private not-for-profit","Four or more years"
"2011","152530","Taylor University","IN","Private not-for-profit","Four or more years"
"2011","448345","The Art Institute of Indianapolis","IN","Private for-profit","Four or more years"
"2011","152567","Trine University","IN","Private not-for-profit","Four or more years"
"2011","414878","Trine University-Regional/Non-Traditional Campuses","IN","Private not-for-profit","Four or more years"
"2011","430102","Trine University-South Bend Regional Campus","IN","Private not-for-profit","Four or more years"
"2011","150534","University of Evansville","IN","Private not-for-profit","Four or more years"
"2011","151263","University of Indianapolis","IN","Private not-for-profit","Four or more years"
"2011","152080","University of Notre Dame","IN","Private not-for-profit","Four or more years"
"2011","443544","University of Phoenix-Indianapolis Campus","IN","Private for-profit","Four or more years"
"2011","448549","University of Phoenix-Northwest Indiana Campus","IN","Private for-profit","Four or more years"
"2011","152336","University of Saint Francis-Fort Wayne","IN","Private not-for-profit","Four or more years"
"2011","151306","University of Southern Indiana","IN","Public","Four or more years"
"2011","152600","Valparaiso University","IN","Private not-for-profit","Four or more years"
"2011","152637","Vincennes University","IN","Public","Four or more years"
"2011","152673","Wabash College","IN","Private not-for-profit","Four or more years"
"2010","150066","Anderson University","IN","Private not-for-profit","Four or more years"
"2010","151865","Associated Mennonite Biblical Seminary","IN","Private not-for-profit","Four or more years"
"2010","150136","Ball State University","IN","Public","Four or more years"
"2010","143233","Bethany Theological Seminary","IN","Private not-for-profit","Four or more years"
"2010","150145","Bethel College-Mishawaka","IN","Private not-for-profit","Four or more years"
"2010","408039","Brown Mackie College-Fort Wayne","IN","Private for-profit","Four or more years"
"2010","451699","Brown Mackie College-Indianapolis","IN","Private for-profit","Four or more years"
"2010","151616","Brown Mackie College-Merrillville","IN","Private for-profit","Four or more years"
"2010","151625","Brown Mackie College-Michigan City","IN","Private for-profit","Four or more years"
"2010","151944","Brown Mackie College-South Bend","IN","Private for-profit","Four or more years"
"2010","150163","Butler University","IN","Private not-for-profit","Four or more years"
"2010","150172","Calumet College of Saint Joseph","IN","Private not-for-profit","Four or more years"
"2010","150215","Christian Theological Seminary","IN","Private not-for-profit","Four or more years"
"2010","150288","Concordia Theological Seminary","IN","Private not-for-profit","Four or more years"
"2010","439613","Crossroads Bible College","IN","Private not-for-profit","Four or more years"
"2010","150400","DePauw University","IN","Private not-for-profit","Four or more years"
"2010","432214","DeVry University-Indiana","IN","Private for-profit","Four or more years"
"2010","150455","Earlham College","IN","Private not-for-profit","Four or more years"
"2010","150604","Franklin College","IN","Private not-for-profit","Four or more years"
"2010","150668","Goshen College","IN","Private not-for-profit","Four or more years"
"2010","150677","Grace College and Theological Seminary","IN","Private not-for-profit","Four or more years"
"2010","150756","Hanover College","IN","Private not-for-profit","Four or more years"
"2010","423670","Harrison College-Evansville","IN","Private for-profit","Four or more years"
"2010","438966","Harrison College-Fort Wayne","IN","Private for-profit","Four or more years"
"2010","151166","Harrison College-Indianapolis","IN","Private for-profit","Four or more years"
"2010","151209","Harrison College-Muncie","IN","Private for-profit","Four or more years"
"2010","151236","Harrison College-Terre Haute","IN","Private for-profit","Four or more years"
"2010","150774","Holy Cross College","IN","Private not-for-profit","Four or more years"
"2010","150941","Huntington University","IN","Private not-for-profit","Four or more years"
"2010","151290","Indiana Institute of Technology","IN","Private not-for-profit","Four or more years"
"2010","151324","Indiana State University","IN","Public","Four or more years"
"2010","151351","Indiana University-Bloomington","IN","Public","Four or more years"
"2010","151388","Indiana University-East","IN","Public","Four or more years"
"2010","151333","Indiana University-Kokomo","IN","Public","Four or more years"
"2010","151360","Indiana University-Northwest","IN","Public","Four or more years"
"2010","151102","Indiana University-Purdue University-Fort Wayne","IN","Public","Four or more years"
"2010","151111","Indiana University-Purdue University-Indianapolis","IN","Public","Four or more years"
"2010","151342","Indiana University-South Bend","IN","Public","Four or more years"
"2010","151379","Indiana University-Southeast","IN","Public","Four or more years"
"2010","151801","Indiana Wesleyan University","IN","Private not-for-profit","Four or more years"
"2010","151458","International Business College","IN","Private for-profit","Four or more years"
"2010","151485","ITT Educational Services Inc System Office","IN","Private for-profit","Four or more years"
"2010","151500","ITT Technical Institute-Fort Wayne","IN","Private for-profit","Four or more years"
"2010","151519","ITT Technical Institute-Indianapolis","IN","Private for-profit","Four or more years"
"2010","251251","ITT Technical Institute-Newburgh","IN","Private for-profit","Four or more years"
"2010","450270","ITT Technical Institute-South Bend","IN","Private for-profit","Four or more years"
"2010","459587","ITT Technical InstituteMerrillville","IN","Private for-profit","Four or more years"
"2010","151777","Manchester College","IN","Private not-for-profit","Four or more years"
"2010","151786","Marian University","IN","Private not-for-profit","Four or more years"
"2010","151810","Martin University","IN","Private not-for-profit","Four or more years"
"2010","151962","Mid-America College of Funeral Service","IN","Private not-for-profit","Four or more years"
"2010","152099","Oakland City University","IN","Private not-for-profit","Four or more years"
"2010","442897","Ottawa University-Jeffersonville","IN","Private not-for-profit","Four or more years"
"2010","152248","Purdue University-Calumet Campus","IN","Public","Four or more years"
"2010","243780","Purdue University-Main Campus","IN","Public","Four or more years"
"2010","152266","Purdue University-North Central Campus","IN","Public","Four or more years"
"2010","152318","Rose-Hulman Institute of Technology","IN","Private not-for-profit","Four or more years"
"2010","152363","Saint Josephs College","IN","Private not-for-profit","Four or more years"
"2010","152390","Saint Mary's College","IN","Private not-for-profit","Four or more years"
"2010","152381","Saint Mary-of-the-Woods College","IN","Private not-for-profit","Four or more years"
"2010","152451","Saint Meinrad Seminary and School of Theology","IN","Private not-for-profit","Four or more years"
"2010","152530","Taylor University","IN","Private not-for-profit","Four or more years"
"2010","448345","The Art Institute of Indianapolis","IN","Private for-profit","Four or more years"
"2010","152567","Trine University","IN","Private not-for-profit","Four or more years"
"2010","414878","Trine University-Fort Wayne Regional Campus","IN","Private not-for-profit","Four or more years"
"2010","430102","Trine University-South Bend Regional Campus","IN","Private not-for-profit","Four or more years"
"2010","404949","Trinity College of the Bible and Trinity Theological Seminary","IN","Private not-for-profit","Four or more years"
"2010","150534","University of Evansville","IN","Private not-for-profit","Four or more years"
"2010","151263","University of Indianapolis","IN","Private not-for-profit","Four or more years"
"2010","152080","University of Notre Dame","IN","Private not-for-profit","Four or more years"
"2010","443544","University of Phoenix-Indianapolis Campus","IN","Private for-profit","Four or more years"
"2010","448549","University of Phoenix-Northwest Indiana Campus","IN","Private for-profit","Four or more years"
"2010","152336","University of Saint Francis-Fort Wayne","IN","Private not-for-profit","Four or more years"
"2010","151306","University of Southern Indiana","IN","Public","Four or more years"
"2010","152600","Valparaiso University","IN","Private not-for-profit","Four or more years"
"2010","152637","Vincennes University","IN","Public","Four or more years"
"2010","152673","Wabash College","IN","Private not-for-profit","Four or more years"
