year,unitid,inst_name,state_abbr,inst_control,institution_level
"2011","240392","Herzing University-Madison","WI","Private for-profit","Four or more years"
"2011","440165","ITT Technical Institute-Green Bay","WI","Private for-profit","Four or more years"
"2011","238892","ITT Technical Institute-Greenfield","WI","Private for-profit","Four or more years"
"2011","451981","ITT Technical InstituteMadison","WI","Private for-profit","Four or more years"
"2011","238980","Lakeland College","WI","Private not-for-profit","Four or more years"
"2011","239017","Lawrence University","WI","Private not-for-profit","Four or more years"
"2011","238263","Madison Area Technical College","WI","Public","Four or more years"
"2011","364168","Madison Media Institute","WI","Private for-profit","Four or more years"
"2011","239071","Maranatha Baptist Bible College","WI","Private not-for-profit","Four or more years"
"2011","239080","Marian University","WI","Private not-for-profit","Four or more years"
"2011","239105","Marquette University","WI","Private not-for-profit","Four or more years"
"2011","239169","Medical College of Wisconsin","WI","Private not-for-profit","Four or more years"
"2011","383020","Midwest College of Oriental Medicine-Racine","WI","Private for-profit","Four or more years"
"2011","239309","Milwaukee Institute of Art & Design","WI","Private not-for-profit","Four or more years"
"2011","239318","Milwaukee School of Engineering","WI","Private not-for-profit","Four or more years"
"2011","436021","Montessori Institute of Milwaukee","WI","Private not-for-profit","Four or more years"
"2011","239390","Mount Mary College","WI","Private not-for-profit","Four or more years"
"2011","239424","Nashotah House","WI","Private not-for-profit","Four or more years"
"2011","239512","Northland College","WI","Private not-for-profit","Four or more years"
"2011","239503","Northland International University","WI","Private not-for-profit","Four or more years"
"2011","428259","Ottawa University-Milwaukee","WI","Private not-for-profit","Four or more years"
"2011","450571","Rasmussen College-Wisconsin","WI","Private for-profit","Four or more years"
"2011","239628","Ripon College","WI","Private not-for-profit","Four or more years"
"2011","239637","Sacred Heart School of Theology","WI","Private not-for-profit","Four or more years"
"2011","239716","Saint Norbert College","WI","Private not-for-profit","Four or more years"
"2011","239743","Silver Lake College of the Holy Family","WI","Private not-for-profit","Four or more years"
"2011","448558","University of Phoenix-Madison Campus","WI","Private for-profit","Four or more years"
"2011","440457","University of Phoenix-Milwaukee Campus","WI","Private for-profit","Four or more years"
"2011","260381","University of Wisconsin Extension","WI","Public","Four or more years"
"2011","240268","University of Wisconsin-Eau Claire","WI","Public","Four or more years"
"2011","240277","University of Wisconsin-Green Bay","WI","Public","Four or more years"
"2011","240329","University of Wisconsin-La Crosse","WI","Public","Four or more years"
"2011","240444","University of Wisconsin-Madison","WI","Public","Four or more years"
"2011","240453","University of Wisconsin-Milwaukee","WI","Public","Four or more years"
"2011","240365","University of Wisconsin-Oshkosh","WI","Public","Four or more years"
"2011","240374","University of Wisconsin-Parkside","WI","Public","Four or more years"
"2011","240462","University of Wisconsin-Platteville","WI","Public","Four or more years"
"2011","240471","University of Wisconsin-River Falls","WI","Public","Four or more years"
"2011","240480","University of Wisconsin-Stevens Point","WI","Public","Four or more years"
"2011","240417","University of Wisconsin-Stout","WI","Public","Four or more years"
"2011","240426","University of Wisconsin-Superior","WI","Public","Four or more years"
"2011","240435","University of Wisconsin-System Administration","WI","Public","Four or more years"
"2011","240189","University of Wisconsin-Whitewater","WI","Public","Four or more years"
"2011","240107","Viterbo University","WI","Private not-for-profit","Four or more years"
"2011","240338","Wisconsin Lutheran College","WI","Private not-for-profit","Four or more years"
"2011","240213","Wisconsin School of Professional Psychology","WI","Private not-for-profit","Four or more years"
"2010","238193","Alverno College","WI","Private not-for-profit","Four or more years"
"2010","238324","Bellin College","WI","Private not-for-profit","Four or more years"
"2010","238333","Beloit College","WI","Private not-for-profit","Four or more years"
"2010","458502","Bryant and Stratton College-Glendale","WI","Private for-profit","Four or more years"
"2010","239929","Bryant and Stratton College-Milwaukee","WI","Private for-profit","Four or more years"
"2010","451750","Bryant and Stratton College-Wauwatosa","WI","Private for-profit","Four or more years"
"2010","238430","Cardinal Stritch University","WI","Private not-for-profit","Four or more years"
"2010","238458","Carroll University","WI","Private not-for-profit","Four or more years"
"2010","238476","Carthage College","WI","Private not-for-profit","Four or more years"
"2010","238616","Concordia University-Wisconsin","WI","Private not-for-profit","Four or more years"
"2010","238935","DeVry University-Wisconsin","WI","Private for-profit","Four or more years"
"2010","238661","Edgewood College","WI","Private not-for-profit","Four or more years"
"2010","458991","Globe University La Crosse","WI","Private for-profit","Four or more years"
"2010","456816","Globe University-Eau Claire","WI","Private for-profit","Four or more years"
"2010","458733","Globe University-Madison East","WI","Private for-profit","Four or more years"
"2010","458751","Globe UniversityGreen Bay","WI","Private for-profit","Four or more years"
"2010","458760","Globe UniversityMadison West","WI","Private for-profit","Four or more years"
"2010","458779","Globe UniversityWausau","WI","Private for-profit","Four or more years"
"2010","459851","Herzing University-Brookfield","WI","Private for-profit","Four or more years"
"2010","459842","Herzing University-Kenosha","WI","Private for-profit","Four or more years"
"2010","240392","Herzing University-Madison","WI","Private for-profit","Four or more years"
"2010","440165","ITT Technical Institute-Green Bay","WI","Private for-profit","Four or more years"
"2010","238892","ITT Technical Institute-Greenfield","WI","Private for-profit","Four or more years"
"2010","451981","ITT Technical InstituteMadison","WI","Private for-profit","Four or more years"
"2010","238980","Lakeland College","WI","Private not-for-profit","Four or more years"
"2010","239017","Lawrence University","WI","Private not-for-profit","Four or more years"
"2010","238263","Madison Area Technical College","WI","Public","Four or more years"
"2010","364168","Madison Media Institute","WI","Private for-profit","Four or more years"
"2010","239071","Maranatha Baptist Bible College","WI","Private not-for-profit","Four or more years"
"2010","239080","Marian University","WI","Private not-for-profit","Four or more years"
"2010","239105","Marquette University","WI","Private not-for-profit","Four or more years"
"2010","239169","Medical College of Wisconsin","WI","Private not-for-profit","Four or more years"
"2010","383020","Midwest College of Oriental Medicine-Racine","WI","Private for-profit","Four or more years"
"2010","239309","Milwaukee Institute of Art & Design","WI","Private not-for-profit","Four or more years"
"2010","239318","Milwaukee School of Engineering","WI","Private not-for-profit","Four or more years"
"2010","436021","Montessori Institute of Milwaukee","WI","Private not-for-profit","Four or more years"
"2010","239390","Mount Mary College","WI","Private not-for-profit","Four or more years"
"2010","239424","Nashotah House","WI","Private not-for-profit","Four or more years"
"2010","239512","Northland College","WI","Private not-for-profit","Four or more years"
"2010","239503","Northland International University","WI","Private not-for-profit","Four or more years"
"2010","428259","Ottawa University-Milwaukee","WI","Private not-for-profit","Four or more years"
"2010","450571","Rasmussen College-Wisconsin","WI","Private for-profit","Four or more years"
"2010","239628","Ripon College","WI","Private not-for-profit","Four or more years"
"2010","239637","Sacred Heart School of Theology","WI","Private not-for-profit","Four or more years"
"2010","239716","Saint Norbert College","WI","Private not-for-profit","Four or more years"
"2010","239743","Silver Lake College","WI","Private not-for-profit","Four or more years"
"2010","448558","University of Phoenix-Madison Campus","WI","Private for-profit","Four or more years"
"2010","440457","University of Phoenix-Milwaukee Campus","WI","Private for-profit","Four or more years"
"2010","260381","University of Wisconsin Extension","WI","Public","Four or more years"
"2010","240268","University of Wisconsin-Eau Claire","WI","Public","Four or more years"
"2010","240277","University of Wisconsin-Green Bay","WI","Public","Four or more years"
"2010","240329","University of Wisconsin-La Crosse","WI","Public","Four or more years"
"2010","240444","University of Wisconsin-Madison","WI","Public","Four or more years"
"2010","240453","University of Wisconsin-Milwaukee","WI","Public","Four or more years"
"2010","240365","University of Wisconsin-Oshkosh","WI","Public","Four or more years"
"2010","240374","University of Wisconsin-Parkside","WI","Public","Four or more years"
"2010","240462","University of Wisconsin-Platteville","WI","Public","Four or more years"
"2010","240471","University of Wisconsin-River Falls","WI","Public","Four or more years"
"2010","240480","University of Wisconsin-Stevens Point","WI","Public","Four or more years"
"2010","240417","University of Wisconsin-Stout","WI","Public","Four or more years"
"2010","240426","University of Wisconsin-Superior","WI","Public","Four or more years"
"2010","240435","University of Wisconsin-System Administration","WI","Public","Four or more years"
"2010","240189","University of Wisconsin-Whitewater","WI","Public","Four or more years"
"2010","240107","Viterbo University","WI","Private not-for-profit","Four or more years"
"2010","240338","Wisconsin Lutheran College","WI","Private not-for-profit","Four or more years"
"2010","240213","Wisconsin School of Professional Psychology","WI","Private not-for-profit","Four or more years"
