year,unitid,inst_name,state_abbr,inst_control,institution_level
"2012","172699","Western Michigan University","MI","Public","Four or more years"
"2012","172705","Western Theological Seminary","MI","Private not-for-profit","Four or more years"
"2012","247773","Yeshiva Gedolah of Greater Detroit","MI","Private not-for-profit","Four or more years"
"2011","168528","Adrian College","MI","Private not-for-profit","Four or more years"
"2011","168546","Albion College","MI","Private not-for-profit","Four or more years"
"2011","168591","Alma College","MI","Private not-for-profit","Four or more years"
"2011","168740","Andrews University","MI","Private not-for-profit","Four or more years"
"2011","168786","Aquinas College","MI","Private not-for-profit","Four or more years"
"2011","414708","Baker College Center for Graduate Studies","MI","Private not-for-profit","Four or more years"
"2011","419572","Baker College Corporate Services","MI","Private not-for-profit","Four or more years"
"2011","444167","Baker College of Allen Park","MI","Private not-for-profit","Four or more years"
"2011","404073","Baker College of Auburn Hills","MI","Private not-for-profit","Four or more years"
"2011","404648","Baker College of Cadillac","MI","Private not-for-profit","Four or more years"
"2011","404082","Baker College of Clinton Township","MI","Private not-for-profit","Four or more years"
"2011","168847","Baker College of Flint","MI","Private not-for-profit","Four or more years"
"2011","414160","Baker College of Jackson","MI","Private not-for-profit","Four or more years"
"2011","171298","Baker College of Muskegon","MI","Private not-for-profit","Four or more years"
"2011","168838","Baker College of Owosso","MI","Private not-for-profit","Four or more years"
"2011","381617","Baker College of Port Huron","MI","Private not-for-profit","Four or more years"
"2011","169080","Calvin College","MI","Private not-for-profit","Four or more years"
"2011","169099","Calvin Theological Seminary","MI","Private not-for-profit","Four or more years"
"2011","169248","Central Michigan University","MI","Public","Four or more years"
"2011","169327","Cleary University","MI","Private not-for-profit","Four or more years"
"2011","169442","College for Creative Studies","MI","Private not-for-profit","Four or more years"
"2011","169363","Concordia University-Ann Arbor","MI","Private not-for-profit","Four or more years"
"2011","170037","Cornerstone University","MI","Private not-for-profit","Four or more years"
"2011","169424","Cranbrook Academy of Art","MI","Private not-for-profit","Four or more years"
"2011","169479","Davenport University","MI","Private not-for-profit","Four or more years"
"2011","462196","DeVry University's Keller Graduate School of Management-Michigan","MI","Private for-profit","Four or more years"
"2011","450508","DeVry University-Michigan","MI","Private for-profit","Four or more years"
"2011","169798","Eastern Michigan University","MI","Public","Four or more years"
"2011","247162","Ecumenical Theological Seminary","MI","Private not-for-profit","Four or more years"
"2011","169910","Ferris State University","MI","Public","Four or more years"
"2011","172440","Finlandia University","MI","Private not-for-profit","Four or more years"
"2011","170000","Grace Bible College","MI","Private not-for-profit","Four or more years"
"2011","170082","Grand Valley State University","MI","Public","Four or more years"
"2011","170091","Great Lakes Christian College","MI","Private not-for-profit","Four or more years"
"2011","170301","Hope College","MI","Private not-for-profit","Four or more years"
"2011","445124","International Academy of Design and Technology-Troy","MI","Private for-profit","Four or more years"
"2011","442338","ITT Technical Institute-Canton","MI","Private for-profit","Four or more years"
"2011","448479","ITT Technical Institute-Swartz Creek","MI","Private for-profit","Four or more years"
"2011","261472","ITT Technical Institute-Troy","MI","Private for-profit","Four or more years"
"2011","170417","ITT Technical Institute-Wyoming","MI","Private for-profit","Four or more years"
"2011","459709","ITT Technical InstituteDearborn","MI","Private for-profit","Four or more years"
"2011","170532","Kalamazoo College","MI","Private not-for-profit","Four or more years"
"2011","169983","Kettering University","MI","Private not-for-profit","Four or more years"
"2011","171881","Kuyper College","MI","Private not-for-profit","Four or more years"
"2011","170639","Lake Superior State University","MI","Public","Four or more years"
"2011","170675","Lawrence Technological University","MI","Private not-for-profit","Four or more years"
"2011","170806","Madonna University","MI","Private not-for-profit","Four or more years"
"2011","170842","Marygrove College","MI","Private not-for-profit","Four or more years"
"2011","434414","Michigan Jewish Institute","MI","Private not-for-profit","Four or more years"
"2011","169220","Michigan School of Professional Psychology","MI","Private not-for-profit","Four or more years"
"2011","169628","Michigan State University College of Law","MI","Private not-for-profit","Four or more years"
"2011","171100","Michigan State University","MI","Public","Four or more years"
"2011","171128","Michigan Technological University","MI","Public","Four or more years"
"2011","171456","Northern Michigan University","MI","Public","Four or more years"
"2011","171492","Northwood University-Michigan","MI","Private not-for-profit","Four or more years"
"2011","171571","Oakland University","MI","Public","Four or more years"
"2011","171599","Olivet College","MI","Private not-for-profit","Four or more years"
"2011","170967","Rochester College","MI","Private not-for-profit","Four or more years"
"2011","172033","Sacred Heart Major Seminary","MI","Private not-for-profit","Four or more years"
"2011","172051","Saginaw Valley State University","MI","Public","Four or more years"
"2011","172264","Siena Heights University","MI","Private not-for-profit","Four or more years"
"2011","468024","South University-Novi","MI","Private for-profit","Four or more years"
"2011","172334","Spring Arbor University","MI","Private not-for-profit","Four or more years"
"2011","451796","The Art Institute of Michigan","MI","Private for-profit","Four or more years"
"2011","448804","The Robert B Miller College","MI","Private not-for-profit","Four or more years"
"2011","172477","Thomas M. Cooley Law School","MI","Private not-for-profit","Four or more years"
"2011","169716","University of Detroit Mercy","MI","Private not-for-profit","Four or more years"
"2011","170976","University of Michigan-Ann Arbor","MI","Public","Four or more years"
"2011","171137","University of Michigan-Dearborn","MI","Public","Four or more years"
"2011","171146","University of Michigan-Flint","MI","Public","Four or more years"
"2011","421018","University of Phoenix-Metro Detroit Campus","MI","Private for-profit","Four or more years"
"2011","438416","University of Phoenix-West Michigan Campus","MI","Private for-profit","Four or more years"
"2011","172608","Walsh College of Accountancy and Business Administration","MI","Private not-for-profit","Four or more years"
"2011","172644","Wayne State University","MI","Public","Four or more years"
"2011","172699","Western Michigan University","MI","Public","Four or more years"
"2011","172705","Western Theological Seminary","MI","Private not-for-profit","Four or more years"
"2011","247773","Yeshiva Gedolah of Greater Detroit","MI","Private not-for-profit","Four or more years"
"2010","168528","Adrian College","MI","Private not-for-profit","Four or more years"
"2010","168546","Albion College","MI","Private not-for-profit","Four or more years"
"2010","168591","Alma College","MI","Private not-for-profit","Four or more years"
"2010","168740","Andrews University","MI","Private not-for-profit","Four or more years"
"2010","168786","Aquinas College","MI","Private not-for-profit","Four or more years"
"2010","414708","Baker College Center for Graduate Studies","MI","Private not-for-profit","Four or more years"
"2010","419572","Baker College Corporate Services","MI","Private not-for-profit","Four or more years"
"2010","444167","Baker College of Allen Park","MI","Private not-for-profit","Four or more years"
"2010","404073","Baker College of Auburn Hills","MI","Private not-for-profit","Four or more years"
"2010","404648","Baker College of Cadillac","MI","Private not-for-profit","Four or more years"
"2010","404082","Baker College of Clinton Township","MI","Private not-for-profit","Four or more years"
"2010","168847","Baker College of Flint","MI","Private not-for-profit","Four or more years"
"2010","414160","Baker College of Jackson","MI","Private not-for-profit","Four or more years"
"2010","171298","Baker College of Muskegon","MI","Private not-for-profit","Four or more years"
"2010","168838","Baker College of Owosso","MI","Private not-for-profit","Four or more years"
"2010","381617","Baker College of Port Huron","MI","Private not-for-profit","Four or more years"
"2010","169080","Calvin College","MI","Private not-for-profit","Four or more years"
"2010","169099","Calvin Theological Seminary","MI","Private not-for-profit","Four or more years"
"2010","169248","Central Michigan University","MI","Public","Four or more years"
"2010","169327","Cleary University","MI","Private not-for-profit","Four or more years"
"2010","169442","College for Creative Studies","MI","Private not-for-profit","Four or more years"
"2010","169363","Concordia University-Ann Arbor","MI","Private not-for-profit","Four or more years"
"2010","170037","Cornerstone University","MI","Private not-for-profit","Four or more years"
"2010","169424","Cranbrook Academy of Art","MI","Private not-for-profit","Four or more years"
"2010","169479","Davenport University","MI","Private not-for-profit","Four or more years"
"2010","450508","DeVry University-Michigan","MI","Private for-profit","Four or more years"
"2010","169798","Eastern Michigan University","MI","Public","Four or more years"
"2010","247162","Ecumenical Theological Seminary","MI","Private not-for-profit","Four or more years"
"2010","169910","Ferris State University","MI","Public","Four or more years"
"2010","172440","Finlandia University","MI","Private not-for-profit","Four or more years"
"2010","170000","Grace Bible College","MI","Private not-for-profit","Four or more years"
"2010","170082","Grand Valley State University","MI","Public","Four or more years"
"2010","170091","Great Lakes Christian College","MI","Private not-for-profit","Four or more years"
"2010","170301","Hope College","MI","Private not-for-profit","Four or more years"
"2010","445124","International Academy of Design and Technology-Troy","MI","Private for-profit","Four or more years"
"2010","442338","ITT Technical Institute-Canton","MI","Private for-profit","Four or more years"
"2010","448479","ITT Technical Institute-Swartz Creek","MI","Private for-profit","Four or more years"
"2010","261472","ITT Technical Institute-Troy","MI","Private for-profit","Four or more years"
"2010","170417","ITT Technical Institute-Wyoming","MI","Private for-profit","Four or more years"
"2010","459709","ITT Technical InstituteDearborn","MI","Private for-profit","Four or more years"
"2010","170532","Kalamazoo College","MI","Private not-for-profit","Four or more years"
"2010","169983","Kettering University","MI","Private not-for-profit","Four or more years"
"2010","171881","Kuyper College","MI","Private not-for-profit","Four or more years"
"2010","170639","Lake Superior State University","MI","Public","Four or more years"
"2010","170675","Lawrence Technological University","MI","Private not-for-profit","Four or more years"
"2010","170806","Madonna University","MI","Private not-for-profit","Four or more years"
"2010","170842","Marygrove College","MI","Private not-for-profit","Four or more years"
"2010","434414","Michigan Jewish Institute","MI","Private not-for-profit","Four or more years"
"2010","169220","Michigan School of Professional Psychology","MI","Private not-for-profit","Four or more years"
"2010","169628","Michigan State University College of Law","MI","Private not-for-profit","Four or more years"
"2010","171100","Michigan State University","MI","Public","Four or more years"
"2010","171128","Michigan Technological University","MI","Public","Four or more years"
"2010","429076","Michigan Theological Seminary","MI","Private not-for-profit","Four or more years"
"2010","171456","Northern Michigan University","MI","Public","Four or more years"
"2010","171492","Northwood University-Michigan","MI","Private not-for-profit","Four or more years"
"2010","171571","Oakland University","MI","Public","Four or more years"
"2010","171599","Olivet College","MI","Private not-for-profit","Four or more years"
"2010","170967","Rochester College","MI","Private not-for-profit","Four or more years"
"2010","172033","Sacred Heart Major Seminary","MI","Private not-for-profit","Four or more years"
"2010","172051","Saginaw Valley State University","MI","Public","Four or more years"
"2010","172264","Siena Heights University","MI","Private not-for-profit","Four or more years"
"2010","172334","Spring Arbor University","MI","Private not-for-profit","Four or more years"
"2010","451796","The Art Institute of Michigan","MI","Private for-profit","Four or more years"
"2010","448804","The Robert B Miller College","MI","Private not-for-profit","Four or more years"
"2010","172477","Thomas M. Cooley Law School","MI","Private not-for-profit","Four or more years"
"2010","169716","University of Detroit Mercy","MI","Private not-for-profit","Four or more years"
"2010","170976","University of Michigan-Ann Arbor","MI","Public","Four or more years"
"2010","171137","University of Michigan-Dearborn","MI","Public","Four or more years"
"2010","171146","University of Michigan-Flint","MI","Public","Four or more years"
"2010","421018","University of Phoenix-Metro Detroit Campus","MI","Private for-profit","Four or more years"
"2010","438416","University of Phoenix-West Michigan Campus","MI","Private for-profit","Four or more years"
"2010","172608","Walsh College of Accountancy and Business Administration","MI","Private not-for-profit","Four or more years"
"2010","172644","Wayne State University","MI","Public","Four or more years"
"2010","172699","Western Michigan University","MI","Public","Four or more years"
"2010","172705","Western Theological Seminary","MI","Private not-for-profit","Four or more years"
"2010","247773","Yeshiva Gedolah of Greater Detroit","MI","Private not-for-profit","Four or more years"
